,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,78.5,
3,Proteine (g):,2.1,
4,Lipidi(g):,1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,17.9,
7,Amido (g):,15.9,
8,Zuccheri solubili (g):,0.4,
9,Fibra totale (g):,1.6,
10,Fibra solubile (g):,0.71,
11,Fibra insolubile (g):,0.85,
12,Alcol (g):,0,
13,Energia (kcal):,85,
14,Energia (kJ):,354,
15,Sodio (mg):,7,
16,Potassio (mg):,570,
17,Ferro (mg):,0.6,
18,Calcio (mg):,10,
19,Fosforo (mg):,54,
20,Magnesio (mg):,32,
21,Zinco (mg):,1.26,
22,Rame (mg):,0.21,
23,Selenio (µg):,tr,
24,Tiamina (mg):,0.1,
25,Riboflavina (mg):,0.04,
26,Niacina (mg):,2.5,
27,Vitamina A retinolo eq. (µg):,3,
28,Vitamina C (mg):,8,
29,Vitamina E (mg):,,
