,0,1,2,3,4,5
1,Categoria merceologica: 10041 - frattaglie di bovino,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1208,,
6,"Energia, ricalcolata, kJ",496,86,,,
7,"Energia, Ric con fibra, kJ",496,86,,,
8,"Energia, ricalcolata, kcal",118,86,,,
9,"Energia, Ric con fibra, kcal",118,86,,,
10,"Proteine totali, g",184,02,1208,,
11,"Proteine animali, g",184,02,1208,,
12,"Proteine vegetali, g",00,02,1208,,
13,"Lipidi totali, g",46,02,1208,,
14,"Lipidi animali, g",46,02,1208,,
15,"Lipidi vegetali, g",00,02,1208,,
16,"Colesterolo, mg",375,AO,115710,,
17,"Carboidrati disponibili (MSE), g",08,02,1208,,
18,"Amido (MSE), g",00,02,1208,,
19,"Carboidrati solubili (MSE), g",08,02,1208,,
20,"Fibra alimentare totale, g",00,02,1208,,
21,"Alcol, g",00,02,1208,,
22,"Acqua, g",765,02,1208,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",80,02,1208,,
25,"Calcio, mg",9,02,1208,,
26,"Sodio, mg",180,02,1208,,
27,"Potassio, mg",230,02,1208,,
28,"Fosforo, mg",220,02,1208,,
29,"Zinco, mg",260,AA,115710,,
30,"Magnesio, mg",16,AA,115710,,
31,"Rame, mg",081,AA,115710,,
32,"Selenio, µg",1450,AA,115710,,
33,"Cloro, mg",300,T,404,2,"""Kidney, Ox raw"" acqua=78.8g, prot=17.2g, lip=2.1g"
34,"Iodio, µg",15,T,404,2,
35,"Manganese, mg",011,T,404,2,
36,"Zolfo, mg",190,Y,6860,2,"""Kidney, beef ""acqua 69, prot 17, lip 6"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",037,02,1208,,
39,"Vitamina B2, Riboflavina, mg",225,02,1208,,
40,"Vitamina C, mg",13,02,1208,,
41,"Niacina, mg",580,02,1208,,
42,"Vitamina B6, mg",037,T,404,2,
43,"Folati totali, µg",63,T,404,2,
44,"Acido pantotenico, mg",310,T,404,2,
45,"Biotina, µg",240,T,404,2,
46,"Vitamina B12, µg",150,T,404,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",345,02,1208,,
50,"Retinolo, µg",209,02,1208,3B,"""T/404 R=105mcg C=410mcg"
51,"ß-carotene eq., µg",818,02,1205,3B,
52,"Vitamina E (ATE), mg",055,T,404,2,
53,"Vitamina D, µg",080,BI,13323,2,"""Beef, kidneys, raw"" acqua 77,89, prot 17.4, lip 3,09"
54,ACIDI GRASSI,,,,,
55,"Acidi grassi monoinsaturi totali, g",120,05,3366,,(15:1=0.6)
56,"Acido oleico, g",107,05,3366,,
57,"Acidi grassi polinsaturi totali, g",027,05,3366,,
58,"Acido linoleico, g",016,05,3366,,
59,"Acido linolenico, g",002,05,3366,,
60,"Altri acidi grassi polinsaturi, g",009,86,,,
61,AMINOACIDI,,,,,
62,"Triptofano, mg",236,27,17197,3A,"""Veal, kidney, raw"", prot. orig.15.76,trypto202, threon719, isoleu670, leucine1276, lysine1048, methion330, cystine175, phenilal748, tyrosine604, valine833, arginine971, histidine381, alanine833, aspart ac1363, glutam ac1465, glycine930, proline773, serine687"
63,"Treonina, mg",839,27,17197,,
64,"Isoleucina, mg",782,27,17197,,
65,"Leucina, mg",1490,27,17197,,
66,"Lisina, mg",1224,27,17197,,
67,"Metionina, mg",385,27,17197,,
68,"Cistina, mg",204,27,17197,,
69,"Fenilalanina, mg",873,27,17197,,
70,"Tirosina, mg",705,27,17197,,
71,"Valina, mg",973,27,17197,,
72,"Arginina, mg",1134,27,17197,,
73,"Istidina, mg",445,27,17197,,
74,"Alanina, mg",973,27,17197,,
75,"Acido aspartico, mg",1591,27,17197,,
76,"Acido glutammico, mg",1710,27,17197,,
77,"Glicina, mg",1086,27,17197,,
78,"Prolina, mg",902,27,17197,,
79,"Serina, mg",802,27,17197,,
80,ZUCCHERI,,,,,
81,"Glucosio, g",08,87,,,
82,"Fruttosio, g",00,87,,,
83,"Galattosio, g",00,87,,,
84,"Saccarosio (MSE), g",00,87,,,
85,"Maltosio (MSE), g",00,87,,,
86,"Lattosio (MSE), g",00,87,,,
