Minerali,per porzione,% RDA
Calcio,"422,6 mg","42,3 %"
Rame,"0,1 mg","10,0 %"
Ferro,"4,6 mg","30,8 %"
Magnesio,"36,5 mg","12,2 %"
Manganese,"0,3 mg","16,7 %"
Fosforo,"287,3 mg","41,0 %"
Potassio,"218,9 mg","10,9 %"
Selenio,"< 0,1 mg","80,1 %"
Zinco,"1,0 mg","14,3 %"
