0,1
Grassi saturi totali,3.21
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.22
C16:0 (palmitico),1.66
C18:0 (stearico),1.16
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,3.31
C14:1 (miristoleico),0.32
C16:1 (palmitoleico),0.22
C18:1 (oleico),2.25
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.24
Grassi polinsaturi totali,2.27
C18:2 W6 (linoleico),1.13
C18:3 W3 (linolenico),0.20
C20:4 W6 (arachidonico),0.34
C20:5 W3 (eicosapentaenoico - EPA),0.13
C22:6 W3 (docosaesaenoico - DHA),0.13
Rapporto Polinsaturi/Saturi,0.70
