Minerali,per porzione,% RDA
Calcio,"34,2 mg","3,4 %"
Rame,"< 0,1 mg","6,3 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"13,5 mg","4,5 %"
Manganese,"0,2 mg","8,6 %"
Fosforo,"67,5 mg","9,6 %"
Potassio,"70,2 mg","3,5 %"
Selenio,"< 0,1 mg","43,2 %"
Zinco,"0,4 mg","5,7 %"
