Valori nutrizionali,per porzione,% RDA
Valore calorico,1.367 kcal 5.724 kJ,"68,4 %"
Grassi,"94,3 g","145,1 %"
Grassi saturi,"13,5 g","61,3 %"
Grassi monoinsaturi,"21,6 g","74,6 %"
Grassi polinsaturi,"54,5 g","363,1 %"
Carboidrati,"112,0 g","41,8 %"
Zuccheri,"1,8 g","3,7 %"
Proteine,"18,1 g","24,8 %"
Fibre alimentari,"3,7 g","1,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,6 g","0,1 %"
Acqua,"18,1 g","0,9 %"
