Minerali,per porzione,% RDA
Calcio,"59,2 mg","5,9 %"
Rame,"0,2 mg","22,1 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"46,4 mg","15,5 %"
Manganese,"0,5 mg","23,5 %"
Fosforo,"110,4 mg","15,8 %"
Potassio,"587,2 mg","29,4 %"
Selenio,"< 0,1 mg","9,1 %"
Zinco,"0,4 mg","5,9 %"
