Valori nutrizionali,per porzione,% RDA
Valore calorico,135 kcal 565 kJ,"6,8 %"
Grassi,"0,8 g","1,3 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","2,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"30,0 g","41,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"99,0 mg","330,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"119,5 g","6,0 %"
