Minerali,per porzione,% RDA
Calcio,"2,1 mg","0,2 %"
Rame,"< 0,1 mg","2,3 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"3,7 mg","1,2 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"31,5 mg","4,5 %"
Potassio,"66,9 mg","3,3 %"
Selenio,"< 0,1 mg","12,0 %"
Zinco,"0,7 mg","10,7 %"
