Valori nutrizionali,per porzione,% RDA
Valore calorico,349 kcal 1.463 kJ,"17,5 %"
Grassi,"9,2 g","14,2 %"
Grassi saturi,"3,1 g","14,3 %"
Grassi monoinsaturi,"2,0 g","6,8 %"
Grassi polinsaturi,"1,7 g","11,4 %"
Carboidrati,"2,5 g","0,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"60,3 g","82,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"1.440,8 mg","4.802,5 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"179,6 g","9,0 %"
