,0,1,2,3
1,Proteine(%): 14.2,,,
2,Lisina:,1224,8.62,
3,Istidina:,628,4.42,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,616,4.34,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,,,
13,Valina:,636,4.48,
14,Metionina:,552,3.89,metionina+cistina
15,Isoleucina:,582,4.1,
16,Leucina:,1007,7.09,
17,Tirosina:,,,
18,Fenilalanina:,1039,7.32,fenilalanina+tirosina
19,Triptofano:,166,1.17,
20,Indice Chimico:,100,,
21,Aminoacido limitante:,Trip.,,
