,0,1
1,Lipidi totali(%): 28.9,
2,Saturi totali (%):,6.79
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,1.43
6,C16:0,4.5
7,C18:0,0.86
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,11.82
11,C14:1,0.18
12,C16:1,2.26
13,C18:1,7.46
14,C20:1,1.61
15,C22:1,0.31
16,Polinsaturi totali (%):,7.31
17,C18:2,1.64
18,C18:3,0.08
19,C20:4,0.83
20,C20:5,1.3
21,C22:6,2.26
22,Rapporto Polinsaturi/Saturi:,1.1
