name,acqua | g,calcio | g,carboidrati | g,colesterolo | g,ferro | g,fibre alimentari | g,fosforo | g,grassi | g,grassi monoinsaturi | g,grassi polinsaturi | g,grassi saturi | g,magnesio | g,manganese | g,potassio | g,proteine | g,rame | g,selenio | g,sodio | g,valore calorico | kcal,vitamina a | g,vitamina b1 | g,vitamina b11 | g,vitamina b12 | g,vitamina b2 | g,vitamina b3 | g,vitamina b5 | g,vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e | g,vitamina k | g,zinco | g,zuccheri | g
fagioli rosa crudi,9.029206272859188,0.11682337973888902,57.68421827400088,0.0,0.00607652744429386,11.42558329314409,0.372936173781838,1.027018722979244,0.08558489358160368,0.42792446790801836,0.256754680744811,0.16355273163444461,0.0012409809569332532,1.3156109841364119,18.82867658795281,0.0007274715954436312,4.279244679080184e-05,0.02139622339540092,308.10561689377323,0.0,0.0006846791486528294,0.0004279244679080184,0.0,0.00017116978716320735,0.0017116978716320737,0.0008986413826068387,0.0004707169146988202,0.0,0.0,0.00017116978716320735,4.279244679080184e-05,0.002310792126703299,1.9256601055860827
pomodori cotti,93.73101138993391,0.010908350463483688,3.9593272052644504,0.0,0.0006464207682064409,0.727223364232246,0.027796093032876952,0.08080259602580511,0.040401298012902556,0.040401298012902556,0.040401298012902556,0.008969088158864366,8.080259602580512e-05,0.2166317599451835,0.9696311523096612,8.080259602580512e-05,0.0,0.2424077880774153,17.776571125677123,0.0,8.080259602580512e-05,8.080259602580512e-05,0.0,8.080259602580512e-05,0.0005656181721806357,0.00016160519205161023,8.080259602580512e-05,0.02262472688722543,0.0,0.0005656181721806357,8.080259602580512e-05,0.00016160519205161023,2.504880476799958
salsa verde,88.72644445327296,0.009269927032431503,6.621376451736788,0.0,0.0006621376451736787,1.9864129355210363,0.04105253400076809,0.6621376451736788,0.0,0.0,0.0,0.01920199171003668,0.0006621376451736787,0.25757154397256105,1.3242752903473576,0.0006621376451736787,0.0006621376451736787,0.3310688225868394,39.728258710420725,0.0,0.0006621376451736787,0.0006621376451736787,0.0,0.0006621376451736787,0.0013242752903473575,0.0006621376451736787,0.0006621376451736787,0.011918477613126218,0.0,0.0006621376451736787,0.0006621376451736787,0.0006621376451736787,3.310688225868394
germogli di soia crudi,68.68913261126785,0.06669814326021661,9.528306180030945,0.0,0.002133202876126331,1.13770820060071,0.1632611267862019,6.684035678529171,1.5643487758259762,3.697551651952307,0.9954946755256211,0.07167561663784473,0.0007110676253754437,0.4818194229544008,13.083644306908162,0.0004266405752252661,0.00014221352507508874,0.07110676253754437,120.88149631382544,0.0,0.0002844270501501775,0.00014221352507508874,0.0,0.00014221352507508874,0.00113770820060071,0.000995494675525621,0.00014221352507508874,0.015216847183034494,0.0,0.0,0.0,0.00113770820060071,0.0
patatine gusto barbecue,1.8913734457140978,0.049275255559393605,52.01276975713769,0.0,0.001891373445714098,4.330249730977013,0.18331390527802693,31.95425663548555,6.420715118345227,16.12644727398336,7.913904680751093,0.07391288333909041,0.0004977298541352889,1.2427318998049897,7.565493782856391,0.0003484108978947022,4.9772985413528896e-05,0.6470488103758756,482.79795851123026,0.0,0.00019909194165411559,9.954597082705779e-05,0.0,0.00019909194165411559,0.004628887643458187,0.0005972758249623467,0.0005972758249623467,0.03339767321247788,0.0,0.006072304220450525,4.9772985413528896e-05,0.000945686722857049,6.968217957894045
vino da cucina,91.53889362764478,0.008321717602513162,6.241288201884871,0.0,0.0020804294006282905,0.0,0.014563005804398031,0.0,0.0,0.0,0.0,0.010402147003141451,0.0,0.08945846422701648,1.0402147003141453,0.0020804294006282905,0.0020804294006282905,1.0402147003141453,41.608588012565804,0.0,0.0,0.0020804294006282905,0.0,0.0020804294006282905,0.0020804294006282905,0.0,0.0020804294006282905,0.0,0.0,0.0,0.0,0.0020804294006282905,1.0402147003141453
prosciutto di tacchino,72.96567346227566,0.007986292617761515,2.1780798048440495,0.073328686763083,0.002541093105651391,0.18150665040367078,0.2987599465644421,5.082186211302782,1.8150665040367078,1.4520532032293663,1.4520532032293663,0.02250682465005518,0.0003630133008073416,0.2918626938491027,17.78765173955974,0.0003630133008073416,0.0003630133008073416,1.0890399024220248,127.05465528256956,0.0003630133008073416,0.0003630133008073416,0.0003630133008073416,0.0003630133008073416,0.0003630133008073416,0.0021780798048440493,0.0007260266016146832,0.0003630133008073416,0.009075332520183539,0.0003630133008073416,0.0007260266016146832,0.0,0.002541093105651391,1.4520532032293663
panino biscotto con gelato,48.19958251188681,0.07235977424716843,39.260311569832616,0.0059192469751439955,0.0010872086280876725,1.2080095867640805,0.053514824693648766,7.368858479260891,4.107232594997874,0.8456067107348564,1.6912134214697128,0.015824925586609456,0.00024160191735281614,0.0674069349414357,3.6240287602922416,0.00012080095867640807,0.00012080095867640807,0.12080095867640805,237.9778885925239,0.00012080095867640807,0.00012080095867640807,0.00012080095867640807,0.0,0.00012080095867640807,0.00024160191735281614,0.00012080095867640807,0.00012080095867640807,0.0,0.0,0.00036240287602922415,0.00012080095867640807,0.00036240287602922415,21.14016776837141
gelato allananas e cocco,72.8977953817664,0.0,23.763375062422817,0.0,0.0035167785504642652,0.7033557100928529,0.008942665456894846,2.5622243724811073,0.10047938715612185,0.025119846789030464,2.3110259045908026,0.0049737296642280325,0.00015071908073418277,0.016930776735806532,0.0,5.023969357806093e-05,5.023969357806093e-05,0.025119846789030464,112.53691361485647,0.0,5.023969357806093e-05,5.023969357806093e-05,0.0,5.023969357806093e-05,5.023969357806093e-05,5.023969357806093e-05,5.023969357806093e-05,0.013112560023873903,0.0,0.0,0.0,0.00010047938715612186,0.0
pane di patate,32.11255600939967,0.18067064222110843,45.31771922821823,0.0,0.0021008214211756795,6.0023469176447986,0.3544385854869253,3.0011734588223993,0.0,0.0,0.0,0.0270105611294016,0.0003001173458822399,0.6896696608373873,12.004693835289597,0.0003001173458822399,0.0003001173458822399,0.3001173458822399,255.09974399990392,0.0003001173458822399,0.0003001173458822399,0.0003001173458822399,0.0003001173458822399,0.0003001173458822399,0.0012004693835289597,0.0009003520376467197,0.0003001173458822399,0.0,0.0003001173458822399,0.0006002346917644798,0.0003001173458822399,0.0015005867294111998,12.004693835289597
cheeseburger,48.026610042164414,0.09188454507162741,24.925202680110644,0.03595482198454985,0.0027791166751342878,1.3895583375671439,0.13383183738693555,11.463856284928937,4.429217200995271,1.215863545371251,5.21084376587679,0.021972391212780464,0.0002605421882938395,0.17777661981249648,13.027109414691976,8.684739609794649e-05,8.684739609794649e-05,0.6947791687835719,253.59439660600378,8.684739609794649e-05,0.00034738958439178597,8.684739609794649e-05,8.684739609794649e-05,0.00017369479219589299,0.003039658863428128,0.0002605421882938395,0.0009553213570774114,0.0006079317726856255,8.684739609794649e-05,0.0002605421882938395,8.684739609794649e-05,0.0021711849024486627,5.123996369778844
sedano cotto,92.91943384952309,0.04159000155304434,3.9484178689599045,0.0,0.0005264557158613207,1.579367147583962,0.02474341864548207,0.13161392896533017,0.13161392896533017,0.13161392896533017,0.13161392896533017,0.011845253606879717,0.00026322785793066037,0.2803376686961533,0.789683573791981,0.00026322785793066037,0.00026322785793066037,0.26322785793066034,18.425950055146224,0.0,0.00026322785793066037,0.00026322785793066037,0.0,0.00026322785793066037,0.00026322785793066037,0.00026322785793066037,0.00026322785793066037,0.0060542407324051875,0.0,0.00026322785793066037,0.00026322785793066037,0.00026322785793066037,2.369050721375943
cavolfiore crudo,90.51753400064871,0.021875070716823437,4.525876700032436,0.0,0.0007543127833387393,2.262938350016218,0.04299582865030814,0.37715639166936965,0.37715639166936965,0.37715639166936965,0.37715639166936965,0.015086255666774784,0.0007543127833387393,0.29342767271876957,1.5086255666774786,0.0007543127833387393,0.0007543127833387393,0.37715639166936965,22.629383500162177,0.0,0.0007543127833387393,0.0007543127833387393,0.0,0.0007543127833387393,0.0007543127833387393,0.0007543127833387393,0.0007543127833387393,0.04752170535034057,0.0,0.0007543127833387393,0.0007543127833387393,0.0007543127833387393,1.5086255666774786
aringa cruda,72.17253481263444,0.05709576849053811,0.0,0.060089350251243165,0.0010885751857109267,0.0,0.2363296728178422,9.035174041400692,3.755584390702697,2.1227216121363073,2.0682928528507607,0.03205853921918679,5.442875928554634e-05,0.3274978446211323,17.961490564230292,0.00010885751857109267,5.442875928554634e-05,0.10885751857109269,158.38768952093986,5.442875928554634e-05,0.00010885751857109267,5.442875928554634e-05,5.442875928554634e-05,0.00021771503714218535,0.0032112967978472342,0.0006531451114265561,0.00032657255571327804,0.0007075738707121024,5.442875928554634e-05,0.0010885751857109267,5.442875928554634e-05,0.0009797176671398342,0.0
nopal crudi,92.63627494538007,0.16145506510875884,3.3207070128751814,0.0,0.0005725356918750313,2.175635629125119,0.015801985095750863,0.05725356918750312,0.05725356918750312,0.05725356918750312,0.05725356918750312,0.05118469085362779,0.00045802855350002503,0.2530607758087638,1.2595785221250688,0.00011450713837500626,0.00011450713837500626,0.05725356918750312,16.030999372500876,0.0,0.00011450713837500626,0.00011450713837500626,0.0,0.00011450713837500626,0.00045802855350002503,0.00011450713837500626,0.00011450713837500626,0.009160571070000501,0.0,0.0,0.00011450713837500626,0.00022901427675001251,1.1450713837500623
carne di castoro cruda,70.60986612202676,0.014916032607324698,0.0,0.0,0.00686576206778328,0.0,0.23580492724814775,4.781904571171741,0.0,0.0,0.0,0.024874677906920894,0.0,0.3462493745685593,23.931458197928297,0.0,2.1935342069595142e-05,0.043870684139190284,145.21196450071983,0.0,6.580602620878543e-05,0.0,0.0,0.00021935342069595142,0.0018864394179851822,0.0,0.0,0.001996116128333158,0.0,0.0,0.0,0.0,0.0
pesce azzurro crudo,73.865353813655,0.007296201458545416,0.0,0.061496555150597064,0.0004864134305696943,0.0,0.23660539015568702,4.447208508065777,1.8761660893402496,1.1118021270164442,0.9728268611393885,0.03439637830457124,6.948763293852775e-05,0.38774099179698496,20.915777514496856,6.948763293852775e-05,6.948763293852775e-05,0.03474381646926388,129.24699726566163,0.0001389752658770555,6.948763293852775e-05,6.948763293852775e-05,6.948763293852775e-05,6.948763293852775e-05,0.00618439933152897,0.000833851595262333,0.0004169257976311665,0.0,0.0,0.0,0.0,0.000833851595262333,0.0
patate al forno con salsa al formaggio,67.87159085637838,0.10839923143968345,16.21803173084067,0.006208192791590622,0.0010463246277961722,0.0,0.11150332783547874,10.009838939250047,3.731891172473014,2.0926492555923444,3.697013684879809,0.022705244423176934,0.0001743874379660287,0.40674126031196545,5.092113188608039,0.00020926492555923442,3.4877487593205746e-05,0.139509950372823,165.3192911917952,0.00010463246277961721,6.975497518641149e-05,3.4877487593205746e-05,3.4877487593205746e-05,6.975497518641149e-05,0.0011509570905757895,0.0004534073387116747,0.0002441424131524402,0.009068146774233492,0.0,0.0,0.0,0.0006626722642709091,0.0
cetrioli sottaceto allaneto,94.4533677631846,0.042080410693605595,2.590640924564737,0.0,0.0003500866114276671,1.120277156568535,0.012042979433111748,0.14003464457106687,0.03500866114276672,0.03500866114276672,0.03500866114276672,0.007001732228553343,7.001732228553343e-05,0.09214279612776198,0.6301559005698009,7.001732228553343e-05,7.001732228553343e-05,0.9102251897119347,11.902944788540683,0.0,7.001732228553343e-05,7.001732228553343e-05,0.0,7.001732228553343e-05,7.001732228553343e-05,7.001732228553343e-05,7.001732228553343e-05,0.0007701905451408678,0.0,7.001732228553343e-05,7.001732228553343e-05,0.00014003464457106686,1.330329123425135
tonno pinne blu cotto,61.473875163306246,0.0104016709244173,0.0,0.05096818752964477,0.0013522172201742492,0.0,0.33909447213600397,6.553052682382898,2.184350894127633,1.8723007663951141,1.6642673479067682,0.06657069391627073,0.00010401670924417301,0.3359739708586788,31.100996064007724,0.00010401670924417301,0.00010401670924417301,0.05200835462208651,191.3907450092783,0.0008321336739533841,0.0003120501277325189,0.00010401670924417301,0.00010401670924417301,0.0003120501277325189,0.010921754470638164,0.001456233929418422,0.000520083546220865,0.0,0.0,0.0,0.0,0.0008321336739533841,0.0
pan di zenzero,28.43472993188027,0.07211706866781228,50.001167609683186,0.03255570528432669,0.0028846827467124917,0.0,0.054946338032618884,16.621267254867213,7.280389789322002,4.2583411975279635,4.2583411975279635,0.07115550775224146,0.000686829225407736,0.4463016306699468,3.983609507364869,0.00013736584508154722,0.00013736584508154722,0.27473169016309446,361.27217256446914,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.00013736584508154722,0.001785755986060114,0.0004120975352446416,0.00013736584508154722,0.00013736584508154722,0.0,0.0,0.0,0.0004120975352446416,0.0
minestra di trippa,84.01566680635696,0.022162406111988647,4.07989748879791,0.05943554366396955,0.0007051674671996387,0.0,0.042310048031978326,2.619193449598658,1.1081203055994324,0.3022146287998452,1.057751200799458,0.01007382095999484,5.036910479997419e-05,0.0815979497759582,8.663486025595562,5.036910479997419e-05,5.036910479997419e-05,0.4029528383997936,74.54627510396182,0.0,5.036910479997419e-05,0.0,5.036910479997419e-05,5.036910479997419e-05,0.000503691047999742,0.0001511073143999226,5.036910479997419e-05,0.0,0.0,0.00040295283839979353,5.036910479997419e-05,0.0010577512007994582,0.0
arachidi crude,6.048705449692597,0.08550959388354903,14.962587165029056,0.0,0.004265929106625306,7.895152376440865,0.34955150440855115,45.77914966662082,22.73039837410797,14.453222495581258,6.367058368097471,0.15618394176943096,0.0017827763430672918,0.6553613178282726,24.003810047727466,0.00108239992257657,6.36705836809747e-05,0.031835291840487355,527.1924328784705,0.0,0.0005730352531287725,0.0002546823347238988,0.0,0.0001273411673619494,0.01120602272785155,0.0016554351757053424,0.0003183529184048735,0.0,0.0,0.007767811209078913,0.0,0.0030561880166867857,3.692893853496533
noci di pecan crude,3.1992698929339065,0.06423797179759397,12.712888258763682,0.0,0.0023573567632144575,8.840087862054217,0.2541735738623017,66.00598937000481,37.465134272515485,19.869149861379,5.6408179691203095,0.11104834180999536,0.004125374335625302,0.3762509776716218,8.419131297194491,0.001094487068635284,8.419131297194492e-05,0.0,633.9605866787452,0.0,0.0005893391908036144,8.419131297194492e-05,0.0,8.419131297194492e-05,0.001094487068635284,0.0007577218167475043,0.00016838262594388983,0.0010102957556633388,0.0,0.0012628696945791737,8.419131297194492e-05,0.004125374335625302,3.6202264577936316
fagioli mungo cotti 8902,68.35409621742573,0.04996920137273882,17.28494387107317,0.0,0.0016761157693161864,6.023541045980045,0.14707915875749536,0.5237861779113083,0.02618930889556542,0.31427170674678495,0.02618930889556542,0.059397352575142365,0.0003666503245379158,0.21779029277552198,7.123492019593793,0.00015713585337339246,5.2378617791130826e-05,0.20951447116452335,98.99558762523726,0.0,0.00015713585337339246,0.00010475723558226165,0.0,5.2378617791130826e-05,0.0014142226803605324,0.0004190289423290466,5.2378617791130826e-05,0.0009428151202403551,0.0,0.00015713585337339246,5.2378617791130826e-05,0.0007856792668669624,1.88563024048071
bastoncini di sesamo,8.27814569536424,0.1490066225165563,33.11258278145696,0.0,0.016556291390728478,8.27814569536424,0.11589403973509935,33.11258278145696,8.27814569536424,8.27814569536424,8.27814569536424,0.033112582781456956,0.016556291390728478,0.1490066225165563,8.27814569536424,0.016556291390728478,0.016556291390728478,8.27814569536424,496.6887417218543,0.0,0.016556291390728478,0.016556291390728478,0.0,0.016556291390728478,0.016556291390728478,0.016556291390728478,0.016556291390728478,0.0,0.0,0.016556291390728478,0.016556291390728478,0.016556291390728478,8.27814569536424
carne bovina essiccata,23.944408216498207,0.02037821975872188,11.208020867297035,0.0489077274209325,0.005604010433648517,2.037821975872188,0.41469677208999034,25.98223019237039,11.717476361265081,1.018910987936094,11.208020867297035,0.05196446038474079,0.000509455493968047,0.6082898597978481,33.624062601891104,0.000509455493968047,0.000509455493968047,2.037821975872188,417.7535050537985,0.0,0.000509455493968047,0.000509455493968047,0.000509455493968047,0.000509455493968047,0.0015283664819041407,0.000509455493968047,0.000509455493968047,0.0,0.000509455493968047,0.000509455493968047,0.000509455493968047,0.008151287903488753,9.170198891424846
torta al cioccolato,24.32345158165341,0.05976020431699329,53.15512910300983,0.05776819750642685,0.0015726369557103497,1.57263695571035,0.10557636096002149,14.992472311105335,5.976020431699329,2.725904056564606,5.451808113129212,0.03187210896906309,0.00031452739114206995,0.13944047673965101,5.242123185701166,0.00020968492742804663,0.00010484246371402331,0.31452739114206996,369.04547227336207,0.0,0.00010484246371402331,0.00010484246371402331,0.00010484246371402331,0.00020968492742804663,0.0011532671008542565,0.00031452739114206995,0.00010484246371402331,0.00020968492742804663,0.0,0.0,0.0,0.0007338972459981632,0.0
verdure miste scatola,87.38004510090792,0.020353108650822065,6.9161048813473025,0.0,0.0006323295891517535,3.6754157369445672,0.03584518358504002,0.23712359593190754,0.019760299660992298,0.11856179796595377,0.039520599321984595,0.014543580550490327,0.00039520599321984587,0.1336191463076299,1.3832209762694607,0.00011856179796595376,3.952059932198459e-05,0.19760299660992295,34.77812740334644,0.0,3.952059932198459e-05,3.952059932198459e-05,0.0,3.952059932198459e-05,0.00047424719186381505,0.00011856179796595376,7.904119864396918e-05,0.003675415736944567,0.0,0.0,0.0,0.00047424719186381505,0.0
cuscus essiccato,8.155941603458121,0.02286970111780487,73.84433613941812,0.0,0.0010470465572007049,4.794371077708489,0.16207178551196172,0.6061848489056711,0.11021542707375839,0.22043085414751679,0.11021542707375839,0.04193697000156507,0.0007164002759794297,0.15826935327791705,12.178804691650305,0.0002204308541475168,0.0,0.027553856768439598,358.2001379897148,0.0,0.00016532314061063757,5.51077135368792e-05,0.0,5.51077135368792e-05,0.003306462812212752,0.0012123696978113424,0.0001102154270737584,0.0,0.0,0.0,0.0,0.0007715079895163088,0.0
carne di cervo cotta,65.63200095636891,0.0070425681819728594,0.0,0.11268109091156575,0.004497774637226364,0.0,0.22737434416083804,3.1957872422397853,0.8877186783999402,0.6214030748799582,1.2723967723732477,0.024145948052478376,5.918124522666269e-05,0.337037191565844,30.389569423891288,0.00029590622613331343,2.9590622613331344e-05,0.05918124522666269,158.90164343358933,0.0,0.00017754373567998804,0.0,0.0,0.0005918124522666269,0.0067466619558395466,0.0,0.0,0.0,0.0,0.0,0.0,0.002781518525653146,0.0
peperoni verdi dolci scatola,92.09244409599519,0.041362334046245106,3.9632898476367258,0.0,0.0007926579695273453,1.2250168619968063,0.02017674831524151,0.28823926164630737,0.03602990770578842,0.14411963082315368,0.03602990770578842,0.011097211573382833,0.00014411963082315368,0.14729026270126305,0.7926579695273452,0.00014411963082315368,7.205981541157684e-05,1.3691364928199599,18.01495385289421,0.0,7.205981541157684e-05,7.205981541157684e-05,0.0,7.205981541157684e-05,0.0005764785232926147,7.205981541157684e-05,0.00014411963082315368,0.04691093983293651,0.0,0.0,0.0,0.0002161794462347305,0.0
platessa cotta,81.3083861311575,0.02510297746573601,0.0,0.056126468484711645,0.00023682054212958496,0.0,0.3097612691054972,2.36820542129585,0.6315214456788933,0.47364108425916995,0.5525812649690316,0.022024310418051404,7.894018070986167e-05,0.19750833213607386,15.314395057713162,7.894018070986167e-05,7.894018070986167e-05,0.3947009035493083,86.04479697374921,7.894018070986167e-05,7.894018070986167e-05,7.894018070986167e-05,7.894018070986167e-05,7.894018070986167e-05,0.0012630428913577867,0.00023682054212958496,7.894018070986167e-05,0.0,7.894018070986167e-05,0.0007894018070986166,7.894018070986167e-05,0.0003947009035493083,0.0
peperoni rossi dolci cotti,90.95111005084313,0.008946010824673096,6.099552835004383,0.0,0.0004066368556669588,1.2199105670008767,0.017756476030790537,0.13554561855565297,0.06777280927782649,0.06777280927782649,0.06777280927782649,0.009894830154562667,0.00013554561855565295,0.16428128968945138,0.9488193298895706,0.00013554561855565295,0.00013554561855565295,0.27109123711130595,25.753667525574066,0.0,0.00013554561855565295,0.00013554561855565295,0.0,0.00013554561855565295,0.0004066368556669588,0.00013554561855565295,0.0002710912371113059,0.16916093195745488,0.0,0.0016265474226678353,0.00013554561855565295,0.00013554561855565295,4.337459793780895
noce di vitello cotta,56.110295960430534,0.00810605998633125,0.0,0.1355348103219147,0.001338615410586812,0.0,0.2518456159973466,6.395606961692546,2.37976072993211,0.48338889826745984,2.5656795369580565,0.0293379877486943,3.718376140518922e-05,0.3873804263192613,36.588821222706194,0.0001487350456207569,3.718376140518922e-05,0.07436752281037844,213.4347904657861,0.0,7.436752281037845e-05,3.718376140518922e-05,3.718376140518922e-05,0.0003718376140518922,0.010671739523289306,0.001041145319345298,0.0003718376140518922,0.0,0.0,0.0004833888982674599,3.718376140518922e-05,0.0040158462317604355,0.0
funghi cotti,89.47061543719967,0.006031726883406719,5.026439069505599,0.0,0.00201057562780224,2.0105756278022398,0.0854494641815952,0.5026439069505599,0.5026439069505599,0.5026439069505599,0.5026439069505599,0.012063453766813437,0.00100528781390112,0.35084544705149084,2.0105756278022398,0.00100528781390112,0.00100528781390112,0.5026439069505599,30.158634417033596,0.0,0.00100528781390112,0.00100528781390112,0.0,0.00100528781390112,0.00402115125560448,0.00201057562780224,0.00100528781390112,0.00402115125560448,0.00100528781390112,0.00100528781390112,0.0,0.00100528781390112,2.0105756278022398
cervella di maiale cotte,75.41558566224589,0.008948934621529006,0.0,2.536034420099932,0.0018210041381018327,0.0,0.21862455395154004,9.443207173299504,1.7169467587817278,1.456803310481466,2.1331762760621467,0.01191456993215199,7.804303449007854e-05,0.19378085463886502,12.070656001132148,0.00026014344830026183,2.6014344830026182e-05,0.07804303449007854,137.09559725423796,0.0,7.804303449007854e-05,2.6014344830026182e-05,2.6014344830026182e-05,0.00023412910347023566,0.003303821793413325,0.0018210041381018327,0.00013007172415013091,0.013917674484064006,0.0,0.0,0.0,0.0014828176553114923,0.0
patatine tortilla gusto taco,1.5318092965506207,0.14973435873782315,60.93196979612468,0.0048507294390769656,0.001957311878925793,5.106030988502068,0.23083515093853102,23.360091772396963,13.786283668955585,3.23381962605131,4.46777711493931,0.08501541595855944,0.0004255025823751724,0.20960257207800992,7.616496224515585,0.00017020103295006898,4.2550258237517244e-05,0.7659046482753104,463.79781478893796,0.0,0.0002127512911875862,4.2550258237517244e-05,0.0,0.0002127512911875862,0.001914761620688276,0.00029785180766262067,0.00029785180766262067,0.0008510051647503448,0.0,0.0,0.0,0.001233957488888,0.0
formaggio cheshire,38.262186303355186,0.6525884825744664,4.87157809697891,0.1045359466643391,0.0002029824207074546,0.0,0.47091921604129466,31.056310368240553,8.829735300774272,0.9134208931835456,19.79078601897682,0.021313154174282735,0.0001014912103537273,0.09641664983604092,23.748943222772184,0.0001014912103537273,0.0001014912103537273,0.710438472476091,392.77098406892463,0.0002029824207074546,0.0001014912103537273,0.0001014912103537273,0.0001014912103537273,0.0003044736310611818,0.0001014912103537273,0.0004059648414149092,0.0001014912103537273,0.0,0.0,0.0,0.0,0.002841753889904364,0.0
minestra di manzo al pomodoro con tagliolini,74.00309574703324,0.01398819029835467,16.8710023504746,0.0030138489635799285,0.0008844991523549791,1.2120914310049713,0.04497841985864393,3.4069596979599193,1.3758875703299673,0.5241476458399876,1.2776098867349697,0.005994938699294857,0.00019655536718999532,0.17585153517931582,3.537996609419916,9.827768359499766e-05,3.2759227864999224e-05,0.720703013029983,112.03655929829735,0.0,6.551845572999845e-05,3.2759227864999224e-05,3.2759227864999224e-05,6.551845572999845e-05,0.0014741652539249652,0.0001637961393249961,6.551845572999845e-05,0.0,0.0,0.0006224253294349853,0.0,0.000589666101569986,0.0
tequila sunrise,87.02236469539817,0.0,12.454192902889213,0.0,5.232854160877821e-05,0.0,0.011041322279452202,0.10465708321755643,0.0,0.0,0.0,0.007744624158099175,5.232854160877821e-05,0.011041322279452202,0.31397124965266926,5.232854160877821e-05,0.0,0.052328541608778215,121.40221653236544,0.0,5.232854160877821e-05,5.232854160877821e-05,0.0,5.232854160877821e-05,0.00020931416643511284,0.00010465708321755642,5.232854160877821e-05,0.021297716434772733,0.0,0.0,0.0,0.0006802710409141168,0.0
pollo vegetariano,56.81925902860324,0.03378131881579242,3.5045245710260846,0.0,0.0031598172361710594,3.4470733485502474,0.3233354800940132,12.294561609829215,2.6427562338885227,7.009049142052169,1.7809878967509611,0.016431049628089514,0.0011490244495167491,0.05210825878558457,22.80813532290747,0.0006894146697100494,5.745122247583746e-05,0.6894146697100494,216.01659650914883,0.0,5.745122247583746e-05,5.745122247583746e-05,5.745122247583746e-05,0.00022980488990334983,0.0013788293394200988,0.0005745122247583746,0.0006894146697100494,0.0,0.0,0.0025853050114126854,0.0,0.0006894146697100494,0.0
cioccolato dolci,1.18900409017407,0.08805235845566863,26.025978418254642,0.0,0.015192830041113116,14.466216430451183,0.34877453311772716,45.57849012333935,14.069881733726493,1.387171438536415,28.205819250240438,0.285096758510627,0.0036330680533096576,0.7237071562192838,11.229483073866216,0.002840398659860278,6.605578278744834e-05,0.03302789139372417,436.6287242250334,0.0,0.00013211156557489667,6.605578278744834e-05,0.0,6.605578278744834e-05,0.00118900409017407,0.00013211156557489667,6.605578278744834e-05,0.0,0.0,0.0003302789139372417,6.605578278744834e-05,0.008389084414005939,0.7926693934493798
condimento al formaggio roquefort,83.0466247478942,0.09351468669090605,2.791483184803166,0.0013957415924015831,0.0006978707962007916,0.0,0.08723384952509894,7.6765787582087075,2.0936123886023745,2.791483184803166,2.791483184803166,0.0076765787582087075,0.0,0.0055829663696063325,5.582966369606332,0.0006978707962007916,0.0006978707962007916,0.6978707962007915,104.68061943011872,0.0,0.0006978707962007916,0.0006978707962007916,0.0006978707962007916,0.0006978707962007916,0.0006978707962007916,0.0,0.0006978707962007916,0.0006978707962007916,0.0,0.0006978707962007916,0.0006978707962007916,0.0006978707962007916,2.791483184803166
patate fritte alla campagnola,61.16122934070977,0.01251025145605427,26.41053085167012,0.0,0.0013900279395615855,2.7800558791231706,0.09313187195062622,5.560111758246341,2.7800558791231706,0.6950139697807927,0.6950139697807927,0.02641053085167012,0.0013900279395615855,0.4517590803575153,2.7800558791231706,0.0013900279395615855,0.0013900279395615855,0.6950139697807927,152.9030733517744,0.0,0.0013900279395615855,0.0013900279395615855,0.0,0.0013900279395615855,0.0013900279395615855,0.0013900279395615855,0.0013900279395615855,0.011120223516492684,0.0,0.0013900279395615855,0.0013900279395615855,0.0013900279395615855,0.6950139697807927
arrosto di controfiletto superiore di maiale cotto,63.90465099870074,0.007020411076979515,0.0,0.08017924031351689,0.0006382191888163195,0.0,0.2234949048243815,8.840517652492723,3.5220244123567266,1.0046042786923548,2.8483486019395006,0.025056012597974023,1.1818873866968881e-05,0.349779572092944,26.509734083611203,8.273211706878217e-05,3.545662160090664e-05,0.047275495467875524,192.4112665542534,1.1818873866968881e-05,0.0005436681978805685,0.0,1.1818873866968881e-05,0.00023637747733937762,0.007114962067915266,0.0006736758104172262,0.000697313558151164,0.0,1.1818873866968881e-05,0.00010636986480271994,0.0,0.0021155784221874295,0.0
torta di popcorn,4.887872211468903,0.008798169980644026,78.20595538350244,0.0,0.001955148884587561,2.9327233268813413,0.27078812051537715,2.9327233268813413,0.48878722114689027,0.9775744422937805,0.48878722114689027,0.15543433632471113,0.0009775744422937805,0.3196668426300663,9.775744422937805,0.0009775744422937805,0.0009775744422937805,0.48878722114689027,371.4782880716366,0.0,0.0009775744422937805,0.0009775744422937805,0.0,0.0009775744422937805,0.005865446653762683,0.0009775744422937805,0.0009775744422937805,0.0,0.0,0.0009775744422937805,0.0009775744422937805,0.003910297769175122,0.48878722114689027
