Minerali,per porzione,% RDA
Calcio,"23,1 mg","2,3 %"
Rame,"0,8 mg","84,1 %"
Ferro,"3,2 mg","21,1 %"
Magnesio,"152,6 mg","50,9 %"
Manganese,"0,6 mg","30,6 %"
Fosforo,"424,9 mg","60,7 %"
Potassio,"130,9 mg","6,5 %"
Selenio,"< 0,1 mg","26,8 %"
Zinco,"3,0 mg","43,2 %"
