Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Latticini
Grassi,82 g,"+432%15,4 g"
Carboidrati,"0,1 g","-98%6,1 g"
Proteine,"0,2 g","-97%7,89 g"
