Valori nutrizionali,per porzione,% RDA
Valore calorico,81 kcal 341 kJ,"4,1 %"
Grassi,"4,5 g","7,0 %"
Grassi saturi,"2,4 g","11,0 %"
Grassi monoinsaturi,"1,6 g","5,3 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"9,2 g","3,4 %"
Zuccheri,"4,8 g","9,6 %"
Proteine,"0,9 g","1,2 %"
Fibre alimentari,"0,3 g","0,1 %"
Colesterolo,"3,4 mg","11,4 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"3,0 g","0,2 %"
