Minerali,per porzione,% RDA
Calcio,"29,0 mg","2,9 %"
Rame,"< 0,1 mg","5,0 %"
Ferro,"0,9 mg","5,9 %"
Magnesio,"8,8 mg","2,9 %"
Manganese,"0,1 mg","6,3 %"
Fosforo,"27,7 mg","4,0 %"
Potassio,"158,8 mg","7,9 %"
Selenio,"< 0,1 mg","12,2 %"
Zinco,"1,0 mg","14,4 %"
