Minerali,per porzione,% RDA
Calcio,"137,9 mg","13,8 %"
Rame,"< 0,1 mg","6,3 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"11,3 mg","3,8 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"302,8 mg","43,3 %"
Potassio,"194,4 mg","9,7 %"
Selenio,"< 0,1 mg","67,8 %"
Zinco,"0,9 mg","12,3 %"
