Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (125 ml)
Grassi,"0,1 g","0,125 g"
- Acidi Grassi saturi,0 g,0 g
Carboidrati,"14,2 g","17,8 g"
- Zuccheri,"13,3 g","16,6 g"
Fibra alimentare,"0,9 g","1,13 g"
Proteine,"0,4 g","0,5 g"
Sale,0 g,0 g
Sodio,0 g,0 g
Vitamina C (Acido ascorbico),12 mg,15 mg
Nutrition score - France,2,2
Nutri-Score,B,B
