Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"0,3 g"
- Acidi Grassi saturi,0 g
Carboidrati,"18,5 g"
- Zuccheri,16 g
Fibra alimentare,"2,5 g"
Proteine,"0,3 g"
Sale,"0,01 g"
Sodio,"0,004 g"
Alcol,0 % vol
Vitamina C (Acido ascorbico),23 mg
Potassio,170 mg
Calcio,8 mg
Fosforo,16 mg
Ferro,"0,3 mg"
Nutrition score - France,0
Nutri-Score,B
