Minerali,per porzione,% RDA
Calcio,"12,7 mg","1,3 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,3 mg","1,8 %"
Magnesio,"3,9 mg","1,3 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"30,4 mg","4,3 %"
Potassio,"75,7 mg","3,8 %"
Selenio,"< 0,1 mg","16,3 %"
Zinco,"0,6 mg","8,1 %"
