Valori nutrizionali,per porzione,% RDA
Valore calorico,40 kcal 167 kJ,"2,0 %"
Grassi,"2,0 g","3,1 %"
Grassi saturi,"0,7 g","3,3 %"
Grassi monoinsaturi,"1,0 g","3,3 %"
Grassi polinsaturi,"0,2 g","1,2 %"
Carboidrati,"1,5 g","0,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,6 g","5,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"8,5 mg","28,4 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"14,9 g","0,7 %"
