0,1,2
Calorie,kcal,319.0
Calorie,kj,1335.0
Grassi,g,12.1
Carboidrati,g,50.5
Proteine,g,3.5
Fibre,g,0.8
Acqua,g,32.3
Ceneri,g,1.7
Minerali,,
Calcio,mg,120.0
Sodio,mg,319.0
Fosforo,mg,82.0
Potassio,mg,112.0
Ferro,mg,1.48
Magnesio,mg,13.0
Zinco,mg,0.31
Rame,mg,0.087
Manganese,mg,0.35
Selenio,mcg,9.4
Vitamine,,
Retinolo (Vit. A),mcg,59.0
"Vitamina A, IU",IU,253.0
"Vitamina A, RAE",mcg_RAE,62.0
Tiamina (Vit. B1),mg,0.153
Riboflavina (Vit. B2),mg,0.156
Niacina (Vit. B3),mg,1.19
Acido Pantotenico (Vit. B5),mg,0.20199999999999999
Piridossina (Vit. B6),mg,0.034
Acido folico (Vit. B9 o M o Folacina),mcg,19.0
Folato alimentare,mcg,7.0
"Folato, DFE",mcg_DFE,39.0
"Folati, totali",mcg,26.0
Cobalamina (Vit. B12),mcg,0.08
Acido ascorbico (Vit. C),mg,1.2
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,5.194
"Acidi grassi, polinsaturi",g,3.282
"Acidi grassi, saturi",g,2.915
Colesterolo,mg,22.0
Grassi saturi,,
4:0,g,0.011000000000000001
6:0,g,0.006999999999999999
8:0,g,0.004
10:0,g,0.009000000000000001
12:0,g,0.01
14:0,g,0.07400000000000001
16:0,g,1.692
18:0,g,1.104
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.022000000000000002
18:1 indifferenziato,g,5.169
20:1,g,0.001
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,3.094
18:3 indifferenziato,g,0.179
18:4,g,0.0
20:4 indifferenziato,g,0.006999999999999999
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.002
Aminoacidi,,
Acido aspartico,g,0.21600000000000003
Acido glutammico,g,0.9490000000000001
Alanina,g,0.128
Arginina,g,0.14800000000000002
Cistina,g,0.066
Fenilalanina,g,0.17300000000000001
Glicina,g,0.114
Isoleucina,g,0.147
Istidina,g,0.081
Leucina,g,0.264
Lisina,g,0.14300000000000002
Metionina,g,0.07400000000000001
Prolina,g,0.33799999999999997
Serina,g,0.19
Tirosina,g,0.121
Treonina,g,0.11699999999999999
Triptofano,g,0.043
Valina,g,0.16699999999999998
Altro,,
Alcol etilico,g,0.0
