Valori nutrizionali,per porzione,% RDA
Valore calorico,105 kcal 440 kJ,"5,3 %"
Grassi,"0,9 g","1,4 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,4 g","1,5 %"
Grassi polinsaturi,"0,2 g","1,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"22,6 g","31,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"80,0 mg","266,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"67,0 g","3,3 %"
