Minerali,per porzione,% RDA
Calcio,"32,8 mg","3,3 %"
Rame,"0,1 mg","13,6 %"
Ferro,"2,3 mg","15,3 %"
Magnesio,"35,3 mg","11,8 %"
Manganese,"0,4 mg","20,4 %"
Fosforo,"98,3 mg","14,0 %"
Potassio,"483,8 mg","24,2 %"
Selenio,"< 0,1 mg","75,6 %"
Zinco,"1,0 mg","13,7 %"
