Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,25 g
- Acidi Grassi saturi,11 g
Carboidrati,60 g
- Zuccheri,"4,5 g"
Fibra alimentare,"1,8 g"
Proteine,7 g
Sale,"2,5 g"
Sodio,"0,984 g"
Nutrition score - France,25
Nutri-Score,E
