Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 730 kJ,"8,7 %"
Grassi,"14,3 g","22,0 %"
Grassi saturi,"2,5 g","11,6 %"
Grassi monoinsaturi,"7,8 g","26,8 %"
Grassi polinsaturi,"2,6 g","17,1 %"
Carboidrati,"9,0 g","3,4 %"
Zuccheri,"1,5 g","3,0 %"
Proteine,"5,1 g","6,9 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,7 g","< 0,1 %"
