,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,ND
2,Saturi totali,6.47
3,C12 0,0.02
4,C14 0,0.30
5,C14 1,0g
6,C15 0,0g
7,C16 0,4.12
8,C16 1,0.51
9,C17 0,0.04
10,C17 1,0.04
11,C18 0,1.93
12,C18 1,7.86
13,C18 2,2.36
14,C18 3,0.11
15,C20 0,0.03
16,C20 1,0.16
17,C20 2,0g
18,C20 3,0g
19,C20 4,0.19
20,C20 5,0.01
21,C22 0,0g
22,C22 1,0g
23,C22 6,0.01
24,C4 0 c10 0,0.03
25,Monoinsaturi totali,8.58
26,Nitrati,0g
27,Nitriti,0g
28,Polinsaturi totali,2.69
