Minerali,per porzione,% RDA
Calcio,"19,8 mg","2,0 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"12,4 mg","4,1 %"
Manganese,"0,2 mg","9,2 %"
Fosforo,"17,4 mg","2,5 %"
Potassio,"250,5 mg","12,5 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"< 0,1 mg","0,7 %"
