Valori nutrizionali,per porzione,% RDA
Valore calorico,179 kcal 749 kJ,"8,9 %"
Grassi,"7,4 g","11,3 %"
Grassi saturi,"2,2 g","9,9 %"
Grassi monoinsaturi,"3,2 g","11,1 %"
Grassi polinsaturi,"1,6 g","10,9 %"
Carboidrati,"21,0 g","7,8 %"
Zuccheri,"3,2 g","6,5 %"
Proteine,"7,5 g","10,3 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"3,0 mg","9,9 %"
Sodio,"2,2 g","0,4 %"
Acqua,"256,3 g","12,8 %"
