0,1
Grassi saturi totali,2.20
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.02
C14:0 (miristico),0.42
C16:0 (palmitico),1.32
C18:0 (stearico),0.42
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,3.77
C14:1 (miristoleico),
C16:1 (palmitoleico),0.59
C18:1 (oleico),2.94
C20:1 (eicosaenoico),9.00
C22:1 (erucico),0.16
Grassi polinsaturi totali,2.56
C18:2 W6 (linoleico),0.36
C18:3 W3 (linolenico),0.01
C20:4 W6 (arachidonico),0.01
C20:5 W3 (eicosapentaenoico - EPA),0.76
C22:6 W3 (docosaesaenoico - DHA),1.29
Rapporto Polinsaturi/Saturi,1.10
