,0,1,2,3,4,5
1,"Categoria merceologica: 10080 - carne di ovino (pecora, agnello, capra)",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,AO,104040,,
6,"Energia, ricalcolata, kJ",447,86,,,
7,"Energia, Ric con fibra, kJ",447,86,,,
8,"Energia, ricalcolata, kcal",106,86,,,
9,"Energia, Ric con fibra, kcal",106,86,,,
10,"Proteine totali, g",20.4,AO,104040,,
11,"Proteine animali, g",20.4,AO,104040,,
12,"Proteine vegetali, g",0.0,AO,104040,,
13,"Lipidi totali, g",2.7,AO,104040,,
14,"Lipidi animali, g",2.7,AO,104040,,
15,"Lipidi vegetali, g",0.0,AO,104040,,
16,"Colesterolo, mg",75,AO,104040,,
17,"Carboidrati disponibili (MSE), g",0.0,AO,104040,,
18,"Amido (MSE), g",0.0,AO,104040,,
19,"Carboidrati solubili (MSE), g",0.0,AO,104040,,
20,"Fibra alimentare totale, g",0.0,AO,104040,,
21,"Alcol, g",0.0,AO,104040,,
22,"Acqua, g",76.5,AO,104040,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",1.7,AO,104040,,
25,"Calcio, mg",13,AO,104040,,
26,"Sodio, mg",70,AO,104040,,
27,"Potassio, mg",325,AO,104040,,
28,"Fosforo, mg",209,AO,104040,,
29,"Zinco, mg",2.75,AO,104040,,
30,"Magnesio, mg",20,AO,104040,,
31,"Rame, mg",0.17,AO,104040,,
32,"Selenio, µg",18.0,AO,104040,,
33,"Cloro, mg",74,T,96,2,"""Lamb, average, trimmed lean, raw"" acqua 70.6, lip 20.2, lip 8.3"
34,"Iodio, µg",6,T,96,2,
35,"Manganese, mg",0.01,T,96,2,
36,"Zolfo, mg",210,Y,6400,2,"""Lamb, leg"" acqua 73, prot 19.8, lip 5.9"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.18,AO,104040,,
39,"Vitamina B2, Riboflavina, mg",0.19,AO,104040,,
40,"Vitamina C, mg",0,AO,104040,,
41,"Niacina, mg",5.76,AO,104040,,
42,"Vitamina B6, mg",0.30,T,96,2,
43,"Folati totali, µg",6,T,96,2,
44,"Acido pantotenico, mg",0.92,T,96,2,
45,"Biotina, µg",2.0,T,96,2,
46,"Vitamina B12, µg",2.0,T,96,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,AO,104040,,
50,"Retinolo, µg",tr,AO,104040,,
51,"ß-carotene eq., µg",tr,AO,104040,,
52,"Vitamina E (ATE), mg",0.09,T,96,2,
53,"Vitamina D, µg",0.40,T,96,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",1.09,AO,104040,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.01,AO,104040,,
57,"Acido laurico, g",0.01,AO,104040,,
58,"Acido miristico, g",0.09,AO,104040,,
59,"Acido palmitico, g",0.58,AO,104040,,
60,"Acido stearico, g",0.34,AO,104040,,
61,"Acido arachidico, g",0.00,AO,104040,,
62,"Acido beenico, g",0.00,AO,104040,,
63,"Acidi grassi monoinsaturi totali, g",0.94,AO,104040,,
64,"Acido miristoleico, g",0.00,AO,104040,,
65,"Acido palmitoleico, g",0.04,AO,104040,,
66,"Acido oleico, g",0.87,AO,104040,,
67,"Acidi eicosenoico, g",0.00,AO,104040,,
68,"Acido erucico, g",0.00,AO,104040,,
69,"Acidi grassi polinsaturi totali, g",0.33,AO,104040,,
70,"Acido linoleico, g",0.23,AO,104040,,
71,"Acido linolenico, g",0.01,AO,104040,,
72,"Acido arachidonico, g",0.08,AO,104040,,
73,"Acido eicosapentaenoico (EPA), g",0.00,AO,104040,,
74,"Acido decosaesaenoico (DHA), g",0.00,AO,104040,,
75,"Altri acidi grassi polinsaturi, g",0.01,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",259,AO,104020,3A,"Agnello, crudo prot 20, Triptofano254, Treonina938, Isoleucina1038, Leucina1532, Lisina1622, Metionina478, Cistina260, Fenilalanina794, Tirosina654, Valina1000, Arginina1346, Istidina542, Alanina1280, Acido aspartico1686, Acido glutammico2770, Glicina1200, Prolina998, Serina846"
78,"Treonina, mg",957,AO,104020,3A,
79,"Isoleucina, mg",1059,AO,104020,3A,
80,"Leucina, mg",1563,AO,104020,3A,
81,"Lisina, mg",1654,AO,104020,3A,
82,"Metionina, mg",488,AO,104020,3A,
83,"Cistina, mg",265,AO,104020,3A,
84,"Fenilalanina, mg",810,AO,104020,3A,
85,"Tirosina, mg",667,AO,104020,3A,
86,"Valina, mg",1020,AO,104020,3A,
87,"Arginina, mg",1373,AO,104020,3A,
88,"Istidina, mg",553,AO,104020,3A,
89,"Alanina, mg",1306,AO,104020,3A,
90,"Acido aspartico, mg",1720,AO,104020,3A,
91,"Acido glutammico, mg",2825,AO,104020,3A,
92,"Glicina, mg",1224,AO,104020,3A,
93,"Prolina, mg",1018,AO,104020,3A,
94,"Serina, mg",863,AO,104020,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",0.0,AO,104040,,
97,"Fruttosio, g",0.0,AO,104040,,
98,"Galattosio, g",0.0,AO,104040,,
99,"Saccarosio (MSE), g",0.0,AO,104040,,
100,"Maltosio (MSE), g",0.0,AO,104040,,
101,"Lattosio (MSE), g",0.0,AO,104040,,
