Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,31 g
- Acidi Grassi saturi,11 g
Carboidrati,58 g
- Zuccheri,56 g
Fibra alimentare,"2,5 g"
Proteine,6 g
Sale,"0,05 g"
Sodio,"0,02 g"
Nutrition score - France,23
Nutri-Score,E
