Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 728 kJ,"8,7 %"
Grassi,"6,5 g","10,0 %"
Grassi saturi,"1,9 g","8,8 %"
Grassi monoinsaturi,"2,9 g","10,0 %"
Grassi polinsaturi,"1,3 g","9,0 %"
Carboidrati,"16,9 g","6,3 %"
Zuccheri,"2,1 g","4,3 %"
Proteine,"12,4 g","17,0 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"29,4 mg","98,0 %"
Sodio,"0,9 g","0,2 %"
Acqua,"206,1 g","10,3 %"
