,0,1,2
0,Composizione chimica,valore per 100g,RDA (%)
1,Parte edibile,100%,-
2,Acqua,58g,-
3,Carboidrati disponibili,"0,40g",-
4,Carboidrati complessi,0,-
5,Zuccheri solubili,0,-
6,Proteine,29g,-
7,Grassi (Lipidi),"6,50g",-
8,Saturi totali,"2,16g",-
9,Monoinsaturi totali,"2,86g",-
10,Polinsaturi totali,"0,90g",-
11,Colesterolo,91mg,-
12,Fibra totale,0,-
13,Fibra solubile,0,-
14,Fibra insolubile,0,-
15,Alcol (g),0,-
16,Sodio,"5,10mg",0.34% RDA
17,Potassio,667mg,14.19% RDA
18,Ferro,"1,06mg",13.25% RDA
19,Calcio,10mg,1% RDA
20,Fosforo,211mg,30.14% RDA
21,Magnesio,23mg,5.48% RDA
22,Zinco,"2,73mg",24.82% RDA
23,Rame,"0,05mg",5% RDA
24,Selenio,0,0% RDA
25,Tiamina (Vit. B1),"0,78mg",65% RDA
26,Riboflavina (Vit. B2),"0,23mg",17.69% RDA
27,Niacina (Vit. B3 o PP),"5,89mg",36.81% RDA
28,Vitamina A retinolo eq.,0,0% RDA
29,Vitamina C,0,0% RDA
30,Vitamina E,0,0% RDA
31,Vitamina B6,"1,19mg",91.54% RDA
32,Vitamina B12,"0,54µg",22.50% RDA
33,Manganese,"0,01mg",0.43% RDA
