Valori nutrizionali,per porzione,% RDA
Valore calorico,229 kcal 959 kJ,"11,5 %"
Grassi,"15,6 g","24,1 %"
Grassi saturi,"3,3 g","14,8 %"
Grassi monoinsaturi,"5,0 g","17,4 %"
Grassi polinsaturi,"5,8 g","38,9 %"
Carboidrati,"7,9 g","3,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"14,1 g","19,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"72,8 mg","242,5 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"28,5 g","1,4 %"
