,0,1,2,3,4,5
1,Categoria merceologica: 10010 - carne di bovino adulto/manzo/vitellone,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1004,,"Il dato si riferisce alla carne senz'osso; per quella con per qulla con osso la parte edibile varia notevolmente a seconda dei tagli. Ad esempio, si aggira intorno al 50% per le costolette di agnello al 65% per quelle di maiale, al 75% per le bistecche di castrato al 77% per quelle della carne bovina in genere ed al 62% per il coscio di agnello"
6,"Energia, ricalcolata, kJ",669,86,,,
7,"Energia, Ric con fibra, kJ",669,86,,,
8,"Energia, ricalcolata, kcal",160,86,,,
9,"Energia, Ric con fibra, kcal",160,86,,,
10,"Proteine totali, g",191,02,1004,,
11,"Proteine animali, g",191,02,1004,,
12,"Proteine vegetali, g",00,02,1004,,
13,"Lipidi totali, g",93,02,1004,,
14,"Lipidi animali, g",93,02,1004,,
15,"Lipidi vegetali, g",00,02,1004,,
16,"Colesterolo, mg",70,02,APP,,""" Vitello, carne magra cruda"""
17,"Carboidrati disponibili (MSE), g",00,02,1004,,
18,"Amido (MSE), g",00,02,1004,,
19,"Carboidrati solubili (MSE), g",00,02,1004,,
20,"Fibra alimentare totale, g",00,02,1004,,
21,"Alcol, g",00,02,1004,,
22,"Acqua, g",696,02,1004,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",21,02,1004,,
25,"Calcio, mg",10,02,1004,,
26,"Sodio, mg",51,02,1004,,
27,"Potassio, mg",330,02,1004,,
28,"Fosforo, mg",172,02,1004,,
29,"Zinco, mg",380,AO,101250,2,"""Bovino adulto pancia, biancostato, punta di petto"" acqua 69, prto 19.7, lip 10.2"
30,"Magnesio, mg",14,AO,101250,2,
31,"Rame, mg",006,AO,101250,2,
32,"Selenio, µg",30,AO,101250,2,
33,"Cloro, mg",52,T,24,2,"""Beef, flank raw, lean"" acqua=68.8g, prot=22.7g, lip=9.3g"
34,"Iodio, µg",10,T,24,2,
35,"Manganese, mg",tr,T,24,2,
36,"Zolfo, mg",180,T,6202,2,"""Beef, trimming, fat <12%"" acqua 67, prot 20, lip 12"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",010,02,1004,,
39,"Vitamina B2, Riboflavina, mg",012,02,1004,,
40,"Vitamina C, mg",0,02,1004,,
41,"Niacina, mg",420,02,1004,,
42,"Vitamina B6, mg",054,T,24,2,
43,"Folati totali, µg",16,T,24,2,
44,"Acido pantotenico, mg",077,T,24,2,
45,"Biotina, µg",10,T,24,2,
46,"Vitamina B12, µg",20,T,24,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,02,1004,,
50,"Retinolo, µg",tr,02,1004,,
51,"ß-carotene eq., µg",0,02,1004,,
52,"Vitamina E (ATE), mg",015,T,24,2,
53,"Vitamina D, µg",050,T,24,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",293,AO,101250,3A,"Bovino adulto, pancia, biancostato, punta di petto lip 10.2AcGrSaturiTot3.21, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico0.22, AcPalmitico1.66, AcStearico1.16, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot3.31, AcMiristoleico0.32, AcPalmitoleico0.22, AcOleico2.25, AcEicosenoico0, AcErucico0.24, AcGrPolinstauriTot2.27, AcLinoleico1.13, AcLinolenico0.2, AcArachidonico0.34, AcEicosapentaenoico(EPA)0.13, AcDecosaesaenoico(DHA)0.13, AltriAcGrPolinsaturi-3"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,101250,3A,
57,"Acido laurico, g",000,AO,101250,3A,
58,"Acido miristico, g",020,AO,101250,3A,
59,"Acido palmitico, g",151,AO,101250,3A,
60,"Acido stearico, g",106,AO,101250,3A,
61,"Acido arachidico, g",000,AO,101250,3A,
62,"Acido beenico, g",000,AO,101250,3A,
63,"Acidi grassi monoinsaturi totali, g",302,AO,101250,3A,
64,"Acido miristoleico, g",029,AO,101250,3A,
65,"Acido palmitoleico, g",020,AO,101250,3A,
66,"Acido oleico, g",205,AO,101250,3A,
67,"Acidi eicosenoico, g",000,AO,101250,3A,
68,"Acido erucico, g",022,AO,101250,3A,
69,"Acidi grassi polinsaturi totali, g",207,AO,101250,3A,
70,"Acido linoleico, g",103,AO,101250,3A,
71,"Acido linolenico, g",018,AO,101250,3A,
72,"Acido arachidonico, g",031,AO,101250,3A,
73,"Acido eicosapentaenoico (EPA), g",012,AO,101250,3A,
74,"Acido decosaesaenoico (DHA), g",012,AO,101250,3A,
75,"Altri acidi grassi polinsaturi, g",031,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",208,AO,101130,3A,"Bovino adulto, tagli posteriori prot 21.5, Triptofano234, Treonina885, Isoleucina932, Leucina1809, Lisina1944, Metionina623, Cistina226, Fenilalanina866, Tirosina730, Valina1012, Arginina1338, Istidina833, Alanina1334, Acido aspartico2101, Acido glutammico3581, Glicina1134, Prolina913, Serina857"
78,"Treonina, mg",786,AO,101130,3A,
79,"Isoleucina, mg",828,AO,101130,3A,
80,"Leucina, mg",1607,AO,101130,3A,
81,"Lisina, mg",1727,AO,101130,3A,
82,"Metionina, mg",553,AO,101130,3A,
83,"Cistina, mg",201,AO,101130,3A,
84,"Fenilalanina, mg",770,AO,101130,3A,
85,"Tirosina, mg",649,AO,101130,3A,
86,"Valina, mg",899,AO,101130,3A,
87,"Arginina, mg",1189,AO,101130,3A,
88,"Istidina, mg",740,AO,101130,3A,
89,"Alanina, mg",1185,AO,101130,3A,
90,"Acido aspartico, mg",1866,AO,101130,3A,
91,"Acido glutammico, mg",3181,AO,101130,3A,
92,"Glicina, mg",1007,AO,101130,3A,
93,"Prolina, mg",811,AO,101130,3A,
94,"Serina, mg",761,AO,101130,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,02,1004,,
97,"Fruttosio, g",00,02,1004,,
98,"Galattosio, g",00,02,1004,,
99,"Saccarosio (MSE), g",00,02,1004,,
100,"Maltosio (MSE), g",00,02,1004,,
101,"Lattosio (MSE), g",00,02,1004,,
