Minerali,per porzione,% RDA
Calcio,"6,2 mg","0,6 %"
Rame,"< 0,1 mg","0,4 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"1,7 mg","0,6 %"
Manganese,"< 0,1 mg","1,9 %"
Fosforo,"2,0 mg","0,3 %"
Potassio,"22,1 mg","1,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,4 %"
