Minerali,per porzione,% RDA
Calcio,"20,4 mg","2,0 %"
Rame,"0,3 mg","31,6 %"
Ferro,"3,0 mg","19,7 %"
Magnesio,"42,6 mg","14,2 %"
Manganese,"1,8 mg","90,1 %"
Fosforo,"131,4 mg","18,8 %"
Potassio,"142,5 mg","7,1 %"
Selenio,"< 0,1 mg","93,1 %"
Zinco,"2,2 mg","31,7 %"
