Valori nutrizionali,per porzione,% RDA
Valore calorico,685 kcal 2.866 kJ,"34,2 %"
Grassi,"1,0 g","1,6 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"0,4 g","1,3 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"151,1 g","56,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,6 g","17,3 %"
Fibre alimentari,"5,2 g","1,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"19,4 g","1,0 %"
