Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"3,3 g"
- Acidi Grassi saturi,"1,6 g"
Carboidrati,"39,3 g"
- Zuccheri,"5,7 g"
Proteine,"8,4 g"
Sale,"1,37 g"
Sodio,"0,539 g"
