0,1
Grassi saturi totali,7.56
C4:0\÷C10:0 (laurico),0.02
C12:0 (laurico),0.02
C14:0 (miristico),0.28
C16:0 (palmitico),4.93
C18:0 (stearico),2.46
C20:0 (arachidico),0.05
C22:0 (beenico),0.01
Grassi monoinsaturi totali,9.81
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.73
C18:1 (oleico),9.52
C20:1 (eicosaenoico),0.15
C22:1 (erucico),0.00
Grassi polinsaturi totali,1.95
C18:2 W6 (linoleico),1.91
C18:3 W3 (linolenico),0.01
C20:4 W6 (arachidonico),0.02
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.30
