Minerali,per porzione,% RDA
Calcio,"4,6 mg","0,5 %"
Rame,"< 0,1 mg","2,7 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"3,5 mg","1,2 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"8,1 mg","1,2 %"
Potassio,"90,7 mg","4,5 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","1,0 %"
