Minerali,per porzione,% RDA
Calcio,"20,0 mg","2,0 %"
Rame,"0,5 mg","53,6 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"53,0 mg","17,7 %"
Manganese,"0,2 mg","11,0 %"
Fosforo,"269,0 mg","38,4 %"
Potassio,"998,0 mg","49,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","9,6 %"
