Valori nutrizionali,per porzione,% RDA
Valore calorico,362 kcal 1.514 kJ,"18,1 %"
Grassi,"23,2 g","35,7 %"
Grassi saturi,"14,9 g","67,8 %"
Grassi monoinsaturi,"6,5 g","22,3 %"
Grassi polinsaturi,"0,7 g","4,5 %"
Carboidrati,"4,6 g","1,7 %"
Zuccheri,"0,7 g","1,5 %"
Proteine,"32,6 g","44,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"72,6 mg","242,0 %"
Sodio,"1,2 g","0,2 %"
Acqua,"66,8 g","3,3 %"
