Valori nutrizionali,per porzione,% RDA
Valore calorico,100 kcal 420 kJ,"5,0 %"
Grassi,"7,8 g","12,0 %"
Grassi saturi,"1,8 g","8,2 %"
Grassi monoinsaturi,"2,6 g","8,9 %"
Grassi polinsaturi,"1,8 g","11,8 %"
Carboidrati,"1,7 g","0,6 %"
Zuccheri,"0,5 g","1,1 %"
Proteine,"5,5 g","7,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"34,7 mg","115,5 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"28,3 g","1,4 %"
