Minerali,per porzione,% RDA
Calcio,"250,8 mg","25,1 %"
Rame,"1,4 mg","140,8 %"
Ferro,"7,2 mg","48,1 %"
Magnesio,"250,8 mg","83,6 %"
Manganese,"2,8 mg","138,6 %"
Fosforo,"594,0 mg","84,9 %"
Potassio,"1.839,2 mg","92,0 %"
Selenio,"< 0,1 mg","172,8 %"
Zinco,"3,6 mg","51,5 %"
