Minerali,per porzione,% RDA
Calcio,"11,8 mg","1,2 %"
Rame,"< 0,1 mg","6,7 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"13,3 mg","4,4 %"
Manganese,"< 0,1 mg","4,8 %"
Fosforo,"47,4 mg","6,8 %"
Potassio,"230,1 mg","11,5 %"
Selenio,"< 0,1 mg","11,0 %"
Zinco,"0,3 mg","3,7 %"
