Valori nutrizionali,per porzione,% RDA
Valore calorico,351 kcal 1.470 kJ,"17,6 %"
Grassi,"1,4 g","2,2 %"
Grassi saturi,"0,5 g","2,3 %"
Carboidrati,"73,6 g","27,5 %"
Zuccheri,"0,6 g","1,2 %"
Proteine,"9,4 g","12,9 %"
Sale,"0,0 g","0,0 %"
