Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,17 g
- Acidi Grassi saturi,"4,3 g"
Carboidrati,"68,9 g"
- Zuccheri,22 g
Fibra alimentare,3 g
Proteine,"6,4 g"
Sale,"0,875 g"
Sodio,"0,344 g"
