Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"5,1 g"
- Acidi Grassi saturi,"3,5 g"
Carboidrati,25 g
- Zuccheri,23 g
Proteine,4 g
Sale,"0,19 g"
Sodio,"0,075 g"
Nutrition score - France,8
Nutri-Score,C
