Valori nutrizionali,per porzione,% RDA
Valore calorico,252 kcal 1.055 kJ,"12,6 %"
Grassi,"10,8 g","16,6 %"
Carboidrati,"28,8 g","10,7 %"
Proteine,"6,0 g","8,2 %"
Fibre alimentari,"7,2 g","2,4 %"
