,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,ND
2,Saturi totali,6.62
3,C12 0,0.06
4,C14 0,0.37
5,C14 1,0.01
6,C15 0,0g
7,C16 0,4.07
8,C16 1,0.54
9,C17 0,0.06
10,C17 1,0.07
11,C18 0,2g
12,C18 1,7.60
13,C18 2,2.74
14,C18 3,0.23
15,C20 0,0.02
16,C20 1,0.14
17,C20 2,0g
18,C20 3,0g
19,C20 4,0.26
20,C20 5,0.02
21,C22 0,0g
22,C22 1,0g
23,C22 6,0.01
24,C4 0 c10 0,0.03
25,Monoinsaturi totali,8.36
26,Nitrati,23.30
27,Nitriti,1.20
28,Polinsaturi totali,3.26
