Minerali,per porzione,% RDA
Calcio,"316,8 mg","31,7 %"
Rame,"1,8 mg","184,0 %"
Ferro,"7,8 mg","52,3 %"
Magnesio,"356,4 mg","118,8 %"
Manganese,"4,3 mg","214,4 %"
Fosforo,"792,0 mg","113,1 %"
Potassio,"1.823,4 mg","91,2 %"
Selenio,"< 0,1 mg","49,2 %"
Zinco,"8,6 mg","122,1 %"
