Valori nutrizionali,per porzione,% RDA
Valore calorico,274 kcal 1.147 kJ,"13,7 %"
Grassi,"21,0 g","32,3 %"
Carboidrati,"2,0 g","0,7 %"
Proteine,"19,0 g","26,0 %"
