Valori nutrizionali,per porzione,% RDA
Valore calorico,4 kcal 15 kJ,"0,2 %"
Grassi,"0,0 g","0,0 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"0,8 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,2 g","0,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"177,1 g","8,9 %"
