Valori nutrizionali,per porzione,% RDA
Valore calorico,43 kcal 181 kJ,"2,2 %"
Grassi,"3,3 g","5,1 %"
Grassi saturi,"1,1 g","5,0 %"
Grassi monoinsaturi,"1,5 g","5,1 %"
Grassi polinsaturi,"0,4 g","2,4 %"
Carboidrati,"0,1 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,0 g","4,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"8,8 mg","29,3 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"1,0 g","< 0,1 %"
