Minerali,per porzione,% RDA
Calcio,"0,9 mg","< 0,1 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"2,6 mg","0,9 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"42,6 mg","6,1 %"
Potassio,"45,2 mg","2,3 %"
Selenio,"< 0,1 mg","16,5 %"
Zinco,"0,3 mg","4,0 %"
