Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (25g)
Grassi,21 g,"5,25 g"
- Acidi Grassi saturi,14 g,"3,5 g"
Carboidrati,"6,5 g","1,62 g"
- Zuccheri,"5,1 g","1,27 g"
Proteine,"15,6 g","3,9 g"
Sale,3 g,"0,75 g"
Sodio,"1,181 g","0,295 g"
Nutrition score - France,24,24
Nutri-Score,E,E
