Minerali,per porzione,% RDA
Calcio,"16,0 mg","1,6 %"
Rame,"< 0,1 mg","9,0 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"18,0 mg","6,0 %"
Manganese,"0,2 mg","11,9 %"
Fosforo,"18,0 mg","2,6 %"
Potassio,"184,0 mg","9,2 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"0,1 mg","2,0 %"
