Valori nutrizionali,per porzione,% RDA
Valore calorico,980 kcal 4.102 kJ,"49,0 %"
Grassi,"35,1 g","53,9 %"
Grassi saturi,"12,1 g","54,9 %"
Grassi monoinsaturi,"14,7 g","50,5 %"
Grassi polinsaturi,"1,5 g","10,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"155,8 g","213,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"426,4 mg","1.421,3 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"261,0 g","13,1 %"
