Minerali,per porzione,% RDA
Calcio,"84,8 mg","8,5 %"
Rame,"0,3 mg","25,1 %"
Ferro,"2,7 mg","18,1 %"
Magnesio,"28,8 mg","9,6 %"
Manganese,"0,7 mg","33,4 %"
Fosforo,"70,4 mg","10,1 %"
Potassio,"387,2 mg","19,4 %"
Selenio,"< 0,1 mg","4,8 %"
Zinco,"0,4 mg","5,5 %"
