Minerali,per porzione,% RDA
Calcio,"4,4 mg","0,4 %"
Rame,"< 0,1 mg","7,6 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"5,0 mg","1,7 %"
Manganese,"0,2 mg","8,9 %"
Fosforo,"16,1 mg","2,3 %"
Potassio,"88,8 mg","4,4 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","1,2 %"
