Valori nutrizionali,per porzione,% RDA
Valore calorico,36 kcal 149 kJ,"1,8 %"
Grassi,"1,3 g","2,0 %"
Grassi saturi,"0,4 g","1,9 %"
Grassi monoinsaturi,"0,6 g","2,0 %"
Grassi polinsaturi,"0,1 g","0,9 %"
Carboidrati,"2,8 g","1,1 %"
Zuccheri,"< 0,1 g","< 0,1 %"
Proteine,"3,2 g","4,3 %"
Fibre alimentari,"0,2 g","< 0,1 %"
Colesterolo,"9,7 mg","32,3 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"20,1 g","1,0 %"
